left_elbow,right_elbow,left_knee,right_knee,label
178.27901179618428,179.26931853068072,169.34027811684146,175.3787930904571,plank
175.19241470444365,178.98115262143585,175.24307056402873,176.39452742814944,plank
98.19550072063964,98.57582053828966,174.03745511484877,171.4521628417566,plank
159.9187624945544,176.10920992491165,178.34553963332186,136.07494307336106,plank
175.92385286937366,173.5846359506925,149.62432558359862,177.03397624811652,plank
175.52281929888838,85.35341937112193,176.76967100952714,179.31911652061413,plank
171.58247001903823,174.59084960445318,169.41193079173246,172.3162644409983,plank
175.3849604669248,176.91405860580676,171.4228257897479,176.32661199021007,plank
174.87074784090777,173.00903853573345,178.93434063767867,170.88804588094925,plank
178.20394574382829,178.7183364245684,178.65486150572917,179.54340805379212,plank
177.36591470099518,173.0565618532772,176.1655521337273,175.97213339112733,plank
176.76407215700894,170.32794363391127,45.631411026111834,179.23633076409197,plank
174.87074784090777,173.00903853573345,178.93434063767867,170.88804588094925,plank
175.3849604669248,176.91405860580676,171.4228257897479,176.32661199021007,plank
174.15992951099634,177.40058971037632,178.20402999510762,172.17494114151492,plank
85.86410068173608,114.24478129964771,178.3136913099183,178.16873757613945,plank
178.76292166127845,176.2014390512016,177.7191987649067,177.96850938948484,plank
79.99602776448012,77.11566136089954,165.22966038417397,165.9367780923398,plank
174.6276543420765,174.93312435131898,176.56865885192875,173.65745240750246,plank
177.77059393293462,179.90874512431083,172.29132687691703,170.45409347846334,plank
172.80520598362185,177.96360638109314,162.95212483766298,165.15505191482157,plank
172.69785774994446,173.68965343831954,179.47822398724423,172.64012061214024,plank
168.36061654055558,172.86397303595555,173.4237331516554,173.78560014185183,plank
169.11948806737885,173.44484642832782,30.259105890953386,173.66028398641882,plank
179.0712326945587,178.60554225241933,168.4065249641227,174.90457279964772,plank
176.52883066577226,174.55600058237258,177.75384295344955,157.37593465829923,plank
177.15456715741288,176.302634963257,172.93644967649513,172.9253264594413,plank
176.2190124213717,177.30435422163634,179.53578131847465,178.53257456185025,plank
71.26786305656418,172.3433182114,174.28700384055463,179.63482885517908,plank
176.6269774532869,167.17631959432035,176.71650100720188,178.09987809273235,plank
170.95369962097357,167.39922881897803,178.8611019103588,179.02413624323728,plank
174.26850053622636,175.53601644126945,168.64089111921854,168.90583860679132,plank
173.33317384830568,175.63545392496144,177.27200419454488,176.51396664075392,plank
96.45303032180729,92.12757422175517,178.28381716314564,179.91362623929732,plank
171.58247001903823,174.59084960445318,169.41193079173246,172.3162644409983,plank
175.52281929888838,85.35341937112193,176.76967100952714,179.31911652061413,plank
175.4729461873916,170.15242421277713,179.91860071760166,29.591068621108995,plank
177.69757061541904,178.15163874894733,179.74421275453162,179.15341094257548,plank
178.04977442553923,170.4994042473915,176.69473767318794,175.26224432390316,plank
153.30192184253522,176.68690344301024,33.38905670854141,177.64039652974233,plank
165.81440988024897,174.36198700304385,176.62801202917248,179.52712813651172,plank
92.15274988324897,100.45217637977362,173.910347482649,174.98254193132246,plank
177.68144380456982,178.11205749058038,179.70941850899027,179.54844165748906,plank
175.80309439362318,172.30697276449712,177.89117763451029,175.6532504754835,plank
170.95369962097357,167.39922881897803,178.8611019103588,179.02413624323728,plank
176.6269774532869,167.17631959432035,176.71650100720188,178.09987809273235,plank
174.26850053622636,175.53601644126945,168.64089111921854,168.90583860679132,plank
173.33317384830568,175.63545392496144,177.27200419454488,176.51396664075392,plank
96.45303032180729,92.12757422175517,178.28381716314564,179.91362623929732,plank
65.86869303900133,178.5203686695795,162.52032453298926,39.62013382548197,plank
176.24228938339397,175.8836874452624,165.22591726022685,169.62789811020852,plank
77.96587708057918,71.35940068587425,139.10514695770183,146.6064695714468,plank
169.7727416956412,171.97415381307016,175.74341525349604,173.62431842788578,plank
169.54853660214064,146.1842949055566,67.6066684761651,179.78352914732324,plank
174.9830478976766,174.76683943395446,177.97448629822057,173.0087932117196,plank
173.69062857966588,171.28164099931067,175.02916179637083,177.275860370774,plank
165.703193491044,171.86765102735833,179.34478202772303,177.42792693274578,plank
176.51039572751964,176.27109348653525,179.25714277447852,173.776235768684,plank
176.2156869122386,176.20233022734496,176.1546466593097,179.77077834798385,plank
177.18965633402118,172.04754989649842,78.94559505512227,177.16576335660577,plank
179.7852919381923,175.0310627538257,179.96822129772653,178.75658104644808,plank
178.3712967921798,176.26556408883718,111.29700596161551,114.27375555919883,plank
176.1050405996022,178.99209953294883,158.1299666026131,175.40350793405997,plank
177.85539682272653,176.385794533388,174.625203622127,175.44120263866301,plank
173.9491155563374,177.8071533638165,177.55066254322094,174.8751387992126,plank
164.13343866139923,167.02283166065425,173.66094390638855,177.3638357688544,plank
163.09600876973943,169.0901080406629,179.5302533790457,178.48615044064138,plank
97.64186275447557,83.85877257045522,149.8121321644191,156.2167978109104,plank
167.1527152205448,167.41480014038098,172.18011600822683,175.84651064208052,plank
171.59995027943498,173.80361801638242,176.14083858203622,178.0889064489186,plank
169.40556454581014,165.37838029106254,171.65702762511555,173.41270512350692,plank
177.10038551866623,179.65150203411636,168.59305674116158,172.34626618235836,plank
176.7281347880461,176.5607571994507,169.91531394249066,173.56278143662496,plank
90.78146401355994,95.44431469701229,164.3204570833824,161.07582664059606,plank
170.66771901392028,168.51792446326766,19.824613090006757,175.97971650509663,plank
175.30207881951205,177.18857515985331,178.73188185691689,179.13445429324585,plank
173.01997204494623,176.20326383316868,179.1979976744952,178.10368653602296,plank
133.83917366379524,164.20447849736834,176.87822616577972,177.12250751521827,plank
1.9607509263641647,6.524408663970879,177.05500510852715,177.36981246992377,plank
177.68144380456982,178.11205749058038,179.70941850899027,179.54844165748906,plank
176.8044780677867,177.39448704195604,178.7329772126508,174.4608612404315,plank
1.9607509263641647,6.524408663970879,177.05500510852715,177.36981246992377,plank
133.83917366379524,164.20447849736834,176.87822616577972,177.12250751521827,plank
178.13326647555303,178.3503115692863,169.44855696808094,165.39244626898926,plank
171.5385169458477,173.15921127621377,171.84988111508707,171.03831940044,plank
176.9622979218059,160.6809806587487,176.8554736694272,160.75230912947993,plank
173.35998798693967,171.41928506792482,179.22836097058035,176.91165765503516,plank
179.82118033686433,171.3303678429941,173.24291571514138,169.88956049939011,plank
171.37842725489452,173.02169721374057,168.8162955987956,179.8256006637464,plank
174.283827714463,179.94013349772086,175.50029371433777,177.4473918274073,plank
176.60610539460964,174.05669768290198,177.57838494587142,172.4929266489944,plank
83.95967359652775,61.090112429229016,163.74968702628425,168.9831156668677,plank
178.64096429314702,175.978454018368,171.6953573656869,171.08160700933047,plank
170.47608615727523,167.7855850003869,158.9911688103154,165.32875850637674,plank
176.72000063384073,171.49501307362593,179.97353048018257,27.823099273843916,plank
179.2980529690277,167.56935570374563,179.3131000548134,177.1897694381509,plank
157.434309781574,163.5391554189775,15.117945906328828,24.571533501154036,plank
179.8905405932757,173.1868176465304,177.08532151123538,174.71436852369044,plank
176.038246195255,176.26814866640868,179.69137342902874,179.8252958907423,plank
174.1668500146877,173.03376864064387,179.14497542384387,176.84475035838406,plank
172.72202916961734,177.43278920869025,179.05900112514732,170.97671482796878,plank
138.5230037065389,173.479419741223,158.84912060293482,167.48073443475948,plank
168.7183922895386,173.7770562454473,163.64387634267985,176.7357053056678,plank
179.2480051093649,173.4015084708703,2.4408056293541693,160.29520134966234,plank
168.30247055950574,169.39974462179853,171.635243931648,169.35568138082974,plank
169.33754327128295,174.99425555081888,178.72677274501297,155.63861500251105,plank
171.4244795376128,171.91535547463275,179.80591458166379,178.51740907613606,plank
155.0405218378687,156.04650859947841,36.23041308980093,34.87934283600066,plank
169.49165569842802,172.1390538395799,178.4046118574432,175.34209027828297,plank
175.96128808707797,177.63618373950385,171.1537109009675,171.6243544175588,plank
82.35301548045011,75.68504599636049,173.30629850120863,174.24774765365134,plank
78.7621162074124,71.07159663047341,168.61281059382088,173.18867840726415,plank
179.88277588185596,174.64896865816092,178.5306591878222,175.15258780671937,plank
174.32259914868848,171.45513018650632,168.94524268673845,167.0279849820071,plank
177.62922579846312,171.82656303482855,166.22173851091105,176.19859118051426,plank
174.57809633179906,174.46919324468493,173.68691833085512,170.7013137838069,plank
168.96096449661187,173.5794421751102,179.14345317106077,179.40390410805367,plank
177.63656683885546,178.89931638234862,176.41160672195724,171.91706301862774,plank
178.33962720550994,179.4667887854851,167.98242087278322,171.7582164860247,plank
178.9778199810533,179.75040490328004,173.8519749006033,176.37276661956997,plank
177.45047388621697,178.3850240742264,178.39538524488148,179.4264763067075,plank
176.28977915014792,175.85506128299428,164.8247308409539,168.49615898730363,plank
122.79168475588234,114.43025325372767,178.95769176326556,175.83058864452903,plank
87.12670886671133,78.27972379170647,169.13211441619353,170.35019696147558,plank
177.49505817309378,168.9212478187126,175.70980759223008,169.93899129504973,plank
174.6276543420765,174.93312435131898,176.56865885192875,173.65745240750246,plank
171.12669724116816,174.97980686284336,173.51427472930396,147.9263022686654,plank
177.54964387677967,178.7402793149738,178.05389854702594,177.11373886126069,plank
176.97260318787957,177.13977998481687,179.38313893338713,174.61620393676114,plank
179.05271235877072,174.256251531713,168.51259765621853,172.65181076665797,plank
179.06095258018243,175.8503259186999,177.83613083281742,173.67814618779474,plank
124.728301789035,178.9192572502191,159.42026871933803,159.47094477915672,plank
178.33962720550994,179.4667887854851,167.98242087278322,171.7582164860247,plank
170.85872128160875,167.21806010390787,83.48722875072382,178.82713085575648,plank
178.76292166127845,176.2014390512016,177.7191987649067,177.96850938948484,plank
178.13326647555303,178.3503115692863,169.44855696808094,165.39244626898926,plank
169.7727416956412,171.97415381307016,175.74341525349604,173.62431842788578,plank
174.10181603878894,175.21741896420113,177.0406986487872,177.22413146825122,plank
177.92845707068787,175.90224488013612,175.26393131411044,170.81867832213337,plank
171.7295856199823,170.91119445904366,132.50452381482717,88.81025239485474,plank
178.22433816678878,176.75349672578596,175.30877924511472,177.574862621439,plank
150.20669184646604,127.92007376678924,178.3687518143042,177.10497557961682,plank
177.36591470099518,173.0565618532772,176.1655521337273,175.97213339112733,plank
173.42918657315863,172.9622034650818,171.76421722231106,176.25278465603176,plank
175.01182940301337,172.0471676972365,177.18543043300556,178.1315423266146,plank
171.59135466476903,172.9879555012022,176.78095505208708,178.963854099834,plank
176.63231067114566,177.5902049998342,174.45865176050725,173.25887633148977,plank
1.9607509263641647,6.524408663970879,177.05500510852715,177.36981246992377,plank
165.10129979177256,157.03789311395704,179.05780678694893,28.732611524288767,plank
173.69062857966588,171.28164099931067,175.02916179637083,177.275860370774,plank
172.84017029427443,173.98207645850803,169.70036639339136,167.61615847233602,plank
57.28212156605894,87.42022586063263,178.14896256955515,175.29187572010048,plank
179.46428277983654,179.8465637349193,170.22096054893487,174.4448112618874,plank
175.4678201427805,178.2169300649833,177.0159497523128,172.61916264800067,plank
13.665533596418921,175.21335783379016,167.98097553616213,176.07310046784883,plank
173.4409465342252,172.3543601022564,170.03332335430648,35.90264622874098,plank
88.97762736299444,99.83843832508416,109.67286184295256,107.95300994547198,plank
175.03924497729125,173.72715541104677,178.40282910273254,172.1831584953884,plank
175.3931211017615,173.58411545756417,172.52355260755033,175.33237429984166,plank
94.81711094812358,71.8805330129505,164.00301159258953,166.4598588419203,plank
179.15415701936456,175.58511418693777,174.37265247881894,173.64888535046956,plank
174.9934240443256,176.755551718654,178.60411675130842,176.2568860218252,plank
176.35248536696145,161.0000882461532,179.88612011030344,177.60288788632863,plank
175.32196691016614,173.03687321533104,178.77526507562044,172.88936625435366,plank
177.4942928693698,174.3325226258012,161.87558845509048,177.82446346967373,plank
166.8045144019193,179.5563051727787,172.59422382111967,179.60484684005652,plank
173.48115418655777,175.15820351423793,174.4817994255809,175.35416913303152,plank
159.74078904009363,173.19973864830305,169.76165395299054,176.1451426725938,plank
173.4469299073818,176.2774762020237,173.0300379552868,174.0832016107165,plank
177.0001403435053,179.27250557491104,168.20449306867997,167.79590052147952,plank
177.84026089007946,174.8214834073694,169.91273918333164,169.7997786722887,plank
127.13941293241339,132.96168450619984,43.79142626167019,87.43383270130568,plank
80.33970498268317,95.91660424341688,137.0934514609355,134.6969439717467,plank
167.13289072307035,170.24170716286267,179.4713792210003,172.7331126914386,plank
174.10181603878894,175.21741896420113,177.0406986487872,177.22413146825122,plank
92.17411506618748,102.97611687276282,172.96969922470828,174.8435682743194,plank
173.6627152340387,177.15820256912008,174.4128283133056,177.39139422218648,plank
178.29732110815613,174.27737226744756,177.11737246989077,169.84936368506214,plank
172.84017029427443,173.98207645850803,169.70036639339136,167.61615847233602,plank
176.97260318787957,177.13977998481687,179.38313893338713,174.61620393676114,plank
60.14059679279225,149.34381406077586,156.62488453026197,9.984140247350693,plank
173.02344194343183,174.08663192815638,167.02069399488383,176.34640591025357,plank
172.115307977561,172.90641340076508,178.48010303402762,177.87173842935337,plank
172.11792050736324,173.37148311543763,54.91958767051899,176.07692590166306,plank
177.74058431490135,178.13223755094913,171.11769825745213,174.814191216479,plank
7.091551165771037,179.0634892166837,112.76732050943076,171.8532482196371,plank
177.57466050977817,178.3224919137081,175.92090557862787,179.2122683683358,plank
175.89862515696746,172.72788221716542,179.4922952570852,175.86342872940975,plank
164.66501674299184,167.73602033407124,178.18047499499988,173.38816536309523,plank
163.25166183485058,162.37842130971575,165.10864009561806,171.03145406962105,plank
176.97260318787957,177.13977998481687,179.38313893338713,174.61620393676114,plank
172.47900546714055,171.5690607489287,58.69003965376128,53.96671764615889,plank
177.74058431490135,178.13223755094913,171.11769825745213,174.814191216479,plank
172.11792050736324,173.37148311543763,54.91958767051899,176.07692590166306,plank
173.02344194343183,174.08663192815638,167.02069399488383,176.34640591025357,plank
172.115307977561,172.90641340076508,178.48010303402762,177.87173842935337,plank
169.19945907307837,169.85641470801957,177.11965334825277,178.83872075086276,plank
175.89862515696746,172.72788221716542,179.4922952570852,175.86342872940975,plank
7.091551165771037,179.0634892166837,112.76732050943076,171.8532482196371,plank
177.57466050977817,178.3224919137081,175.92090557862787,179.2122683683358,plank
60.14059679279225,149.34381406077586,156.62488453026197,9.984140247350693,plank
176.14607074114875,175.18120971109397,164.31825303390985,168.24094632874787,plank
164.66501674299184,167.73602033407124,178.18047499499988,173.38816536309523,plank
169.99112985921542,176.16817077331416,176.75717442635587,175.10373361231174,plank
176.63735308873765,177.42560951565352,178.6801742250569,173.1296434896082,plank
173.06602470621021,175.09442187689325,99.81210511641646,177.33024666772957,plank
173.94804858986777,179.5226862997194,169.4144742219019,166.97694677343722,plank
174.69573258954384,165.95178561630865,173.32354282421554,174.4512744358533,plank
172.2165845740635,172.7786896872659,90.2952096395216,82.75214240489036,plank
176.44925770394173,177.14800585425098,177.1403635902575,179.25198773840287,plank
152.23589434600424,79.09628779448086,158.2096180604095,155.9799137998034,plank
179.0104113100081,167.1887186825593,171.10524248940385,173.2934910573096,plank
168.57923917245972,168.5597854372018,175.39485984462345,177.14229082765183,plank
163.97924567089274,159.65855642449685,178.87813476922454,176.74986918764685,plank
174.77657306236247,174.4089887063818,179.90027279555233,179.43624448185898,plank
168.501411229856,169.4910319189046,48.14330058040059,38.49327535620014,plank
172.95539275493428,168.03152802757864,107.35176006484906,179.6080222123571,plank
172.6756569862736,174.65921698212122,166.21502905067635,179.52340892289175,plank
177.4152831653071,179.2379199649116,175.84618112829398,178.51908097024264,plank
175.17837518694463,169.94082824486242,160.3604359028909,88.20099416138902,plank
175.68869618406197,173.7331763930128,177.8986580947315,174.49854697169403,plank
152.96638133127703,165.85480135474515,170.896012032321,169.3493453789057,plank
177.81294447247018,167.70430911142785,176.67363594995092,177.6690569334303,plank
152.96638133127703,165.85480135474515,170.896012032321,169.3493453789057,plank
175.68869618406197,173.7331763930128,177.8986580947315,174.49854697169403,plank
178.72965745997345,172.58565513644717,176.1589785662411,179.4865821339486,plank
90.66792970167829,86.42114104466404,168.56437444539287,172.64503804815106,plank
133.27608076061,146.6509742520875,159.33521174733812,162.3119867387985,plank
171.16635034088267,179.32508603693168,179.59412321520446,176.55020265912452,plank
176.54461853993178,178.49437377342358,172.63450568400043,172.91251498902525,plank
166.2844287014934,166.94714941962488,175.27011792509845,173.02672287721373,plank
97.38396523935667,91.68431702136292,167.93242565152582,177.34237126415076,plank
81.44363501898735,155.34871822858906,177.80754594631316,169.66150857491346,plank
157.44844569722798,165.10462483918408,177.91461261723506,167.5582071730674,plank
179.38536996136207,172.10895162862062,36.94987364829101,179.72671254418907,plank
169.25499345140443,165.55302255171196,175.13525846591074,172.6109023728396,plank
178.6796306231942,177.71054064667575,173.57118999852992,179.41351706562872,plank
168.53523061488667,172.7388283108627,169.3341157241928,173.62768124431634,plank
112.61678458614297,95.94582832938751,179.94614765767113,177.97375043807298,plank
175.7771675927167,175.80951322983015,178.20585540620036,178.53767810003268,plank
179.38580165849615,176.9945533945035,168.24011058141724,169.63742655892548,plank
168.78474603570476,173.27089505741995,175.87004896572392,173.42421352951365,plank
38.02660173922613,132.82037938869942,176.61090742127627,168.22853657588297,plank
170.06147599130148,160.29536032089317,173.51040294000308,179.19284280378767,plank
76.6362399845579,171.20719406938008,171.51767236152,179.60365889001295,plank
162.15544949496376,166.77964388298156,175.581564203023,31.379594719417014,tree
37.291566697146294,47.18782406724796,172.3061957567357,24.258256616556192,tree
173.9698941422633,175.50657432545339,174.37316102504946,175.22705510205154,tree
162.45582703525642,160.44018695358793,178.92493247306027,38.02129476402971,tree
145.33324585737935,143.099256996344,171.29431384343954,24.4538795555697,tree
140.5041239457683,151.07360129413098,177.8054615341822,46.0450373826839,tree
86.47788813056928,84.80174911791165,179.46923627408168,20.612630134374204,tree
129.05232999686902,125.69421507233565,171.72170601119905,27.786591779361505,tree
170.0148592171947,163.72746696905628,179.1325217074512,32.836390354586804,tree
19.824057909103797,60.84619064826908,174.34469451423786,28.34397866202596,tree
175.99054223733648,173.2207445097428,26.53005618460267,174.55164118551164,tree
139.90030189742046,157.42728613320787,22.304689558751193,174.64375422868807,tree
55.74653757417287,41.1991643934491,179.8380040599217,27.325084555041933,tree
54.06684175307698,47.65283540402345,177.31635692582918,27.386160314840197,tree
163.00417055547126,166.5834535536934,43.36507639063092,178.0434940245503,tree
174.10321114051683,174.03157247740575,178.5671634065551,39.30838182723384,tree
51.78623742877171,54.91463610815059,38.06290544860008,179.31704259207885,tree
142.32274943102894,142.1169542496831,34.31092437815369,177.7682703862994,tree
40.23021909131682,42.11246964565233,179.3708254764835,31.80384388769,tree
90.08124167043633,93.09783077814285,31.931934731810998,165.33488208006216,tree
37.34451013898764,45.33477065003853,178.47799501969942,104.68493179658438,tree
139.4890273956846,138.74348731558038,20.31664187604026,179.67468096478214,tree
100.15405789739066,105.64101883156592,3.1209261066212455,32.91205494610764,tree
170.42089150636272,173.65446597499837,179.51147625018282,31.117024705743518,tree
129.05232999686902,125.69421507233565,171.72170601119905,27.786591779361505,tree
165.07631430333066,176.7275725188911,28.04442303065166,177.3512155687074,tree
19.775967183463145,62.15103685519201,176.32304486620626,29.667033366245875,tree
42.90784394617567,44.21385794906792,179.293395490546,28.618254219735547,tree
146.1585981630214,155.41076915582767,23.238809953471616,175.17474896674622,tree
65.28833807981948,58.985319755162706,95.36931712355079,167.6756793814554,tree
173.48842651944838,166.25040644002672,169.93365734118981,129.96386506438958,tree
44.57776099610522,39.49199771470662,179.13418652226653,22.69365406977224,tree
163.28774361345833,164.74833501276547,21.201683815134913,174.88737816270194,tree
33.00232965138959,40.16955030678625,179.60451778378007,19.87106546950747,tree
168.53068892701987,174.12049870240148,28.251964884081588,179.95178381112177,tree
70.80798062198664,70.03164450471982,176.9203926497486,43.96784444930191,tree
172.6693188344227,175.81745978334945,158.43049371333845,59.936153746173375,tree
79.52640280284822,86.00300783711371,177.54219261229116,32.30859372870805,tree
34.31998718118542,32.34542651823212,175.70405131088734,57.01969838605743,tree
93.76900117488236,98.18014101321312,58.30317770620587,175.88193709469698,tree
141.27457415825367,153.97312233760863,178.28087742889457,45.39763317945966,tree
109.2719241206801,159.68761383239166,21.612040893505586,179.88297260444605,tree
38.92763513689006,44.24004563143243,176.31713666154215,43.88847303313756,tree
40.13434909751241,45.98779758296051,175.80758199342503,54.93748826684519,tree
176.04554352867507,171.36602534475517,179.0225522814152,26.528417650766936,tree
79.52640280284822,86.00300783711371,177.54219261229116,32.30859372870805,tree
139.4890273956846,138.74348731558038,20.31664187604026,179.67468096478214,tree
165.07631430333066,176.7275725188911,28.04442303065166,177.3512155687074,tree
38.92763513689006,44.24004563143243,176.31713666154215,43.88847303313756,tree
176.5344284988112,177.84956961393095,24.0235205092991,177.85870093437097,tree
174.0611668061149,163.52920214656086,179.51941878703707,16.95194568850099,tree
109.2719241206801,159.68761383239166,21.612040893505586,179.88297260444605,tree
170.42089150636272,173.65446597499837,179.51147625018282,31.117024705743518,tree
168.60209043847317,159.1807867561532,176.79154043352415,22.617874175559546,tree
146.1585981630214,155.41076915582767,23.238809953471616,175.17474896674622,tree
65.28833807981948,58.985319755162706,95.36931712355079,167.6756793814554,tree
139.88194397603053,144.52729902626308,173.6111248325476,45.720031323880214,tree
42.90784394617567,44.21385794906792,179.293395490546,28.618254219735547,tree
173.48842651944838,166.25040644002672,169.93365734118981,129.96386506438958,tree
44.57776099610522,39.49199771470662,179.13418652226653,22.69365406977224,tree
163.28774361345833,164.74833501276547,21.201683815134913,174.88737816270194,tree
37.34451013898764,45.33477065003853,178.47799501969942,104.68493179658438,tree
168.53068892701987,174.12049870240148,28.251964884081588,179.95178381112177,tree
70.80798062198664,70.03164450471982,176.9203926497486,43.96784444930191,tree
172.6693188344227,175.81745978334945,158.43049371333845,59.936153746173375,tree
127.91125589907536,137.31849225413737,81.61333272249266,158.5752678166387,tree
165.97299659403643,161.12513908198713,175.90888898755844,171.4749762492838,tree
122.70336548902708,128.77453075858384,179.96559622251223,20.543091341717528,tree
22.08580626745248,22.64226392339201,177.2892528338185,34.70652688133235,tree
174.0974466443678,169.553985200058,178.91322904942533,41.11248779510048,tree
157.80306679413465,153.64007573733767,177.93317400420594,34.242377191293514,tree
170.8503563380903,161.76261267939054,21.464296797536463,173.23231717811228,tree
44.375353265410936,45.672915209509654,169.52879670668347,20.76390012326144,tree
165.6816377381528,173.16902551802977,151.8692476871802,84.95895688607956,tree
174.98255397472192,174.62414068996586,28.43889118747279,179.27659018489715,tree
145.3322799062897,178.237634552718,82.6856449388074,163.34666831528972,tree
165.4621703475907,162.690967917997,179.78807583748969,39.86865681248577,tree
164.78036991009037,161.8119602848412,25.862173703500233,177.99542082367984,tree
164.37275481998293,169.59904764798205,175.31542092509986,19.72632068503607,tree
38.46624265515076,36.109495288958755,165.78130472717862,50.08672548193973,tree
178.33746302087835,169.35782874404103,178.44313913586237,18.251735433308365,tree
119.48883994593712,118.01836451531692,177.79117818848002,53.20099302168919,tree
170.0148592171947,163.72746696905628,179.1325217074512,32.836390354586804,tree
176.560153227097,175.9078911510089,178.93570438751786,178.79039096220495,tree
167.06947992867867,169.1136035029194,28.14847512147449,178.0651211269174,tree
28.499679247555267,36.28637179005866,177.97311442830838,40.97256632350506,tree
59.51283908471896,82.44226184778586,175.95697926599374,28.623698771776787,tree
145.3322799062897,178.237634552718,82.6856449388074,163.34666831528972,tree
139.88194397603053,144.52729902626308,173.6111248325476,45.720031323880214,tree
176.560153227097,175.9078911510089,178.93570438751786,178.79039096220495,tree
170.0148592171947,163.72746696905628,179.1325217074512,32.836390354586804,tree
164.78036991009037,161.8119602848412,25.862173703500233,177.99542082367984,tree
38.46624265515076,36.109495288958755,165.78130472717862,50.08672548193973,tree
133.11385593265084,123.9959590499847,178.85982055999986,20.56678994320871,tree
178.33746302087835,169.35782874404103,178.44313913586237,18.251735433308365,tree
164.37275481998293,169.59904764798205,175.31542092509986,19.72632068503607,tree
119.48883994593712,118.01836451531692,177.79117818848002,53.20099302168919,tree
42.03119031242293,32.62817475483515,178.99362240629117,85.33478737935391,tree
165.4621703475907,162.690967917997,179.78807583748969,39.86865681248577,tree
160.6044139410678,179.21461074782118,179.15950173703953,29.690124618455453,tree
168.60209043847317,159.1807867561532,176.79154043352415,22.617874175559546,tree
124.95545502918318,127.49321342210216,178.5049165374446,32.15220224859699,tree
27.567082165168408,20.55283565266653,175.771722632258,142.25375204809828,tree
172.13043425359604,172.98464552558366,179.83050162033896,178.79293697267843,tree
153.25293528308876,153.82246944277648,55.28961931748782,82.13869722645808,tree
137.2435167472528,123.91790391419727,173.17923554716234,11.148966416103237,tree
51.9712713657848,40.82175737961507,174.25763060769142,21.74312365191217,tree
134.93476383938602,146.97473077641973,169.92050666434164,32.78264113248434,tree
40.74538419377007,34.75176044841524,20.259731851830168,165.32337914440924,tree
45.6845888943526,48.865982584499406,165.25530543839417,17.669402738394,tree
169.4668812771949,173.77652385965447,166.37918181543904,27.359313029049865,tree
51.59632969856287,50.20949371534188,178.1284884411764,64.25477140546006,tree
163.34365264058587,131.72724472694495,176.10644771383627,23.43302711812771,tree
173.36569387245348,163.31402834372992,179.30629790931297,17.381581857615178,tree
167.6342301839206,176.71584444242595,22.586804542624336,176.6726167587848,tree
172.24166919602249,174.33732644177545,16.93537101853832,174.41006989288343,tree
148.82208341336414,179.58191498562536,66.48004657689978,140.81148171303525,tree
48.822045318837695,42.785286548856774,174.23295692989797,21.75665203555143,tree
164.71731346044967,175.70097040748908,178.40671376399382,173.06856863586688,tree
174.20393819249927,173.48452564996694,178.9223846761782,56.95923225762124,tree
156.6040865892074,63.90057735187568,47.347311483333726,178.32593852685974,tree
173.044797901042,172.89427614059252,70.07522604852062,148.77785574658978,tree
35.15889143004994,11.58135125525699,176.193777857515,17.995989372589694,tree
42.70198830576973,42.87251060834927,174.18074107762413,100.3119757927514,tree
178.31684946145728,174.8184977390384,176.69269503267807,8.607660835247824,tree
170.90803495501038,168.33058484823894,177.6195307504788,18.350672131906034,tree
115.95455392801787,128.44753799398228,178.41698356667962,20.494781898597864,tree
59.51283908471896,82.44226184778586,175.95697926599374,28.623698771776787,tree
114.71082242174222,132.94810085908009,47.36162543603746,171.85161559159084,tree
54.05386809062117,49.4495033003697,28.555278412508002,173.82392337994142,tree
24.151074796862783,27.818728447849594,38.194159852855485,177.42019356376986,tree
177.21606274094628,171.43737872429824,177.8773062263427,34.18570946148931,tree
109.09142445307421,112.45556217133961,179.29310959386927,41.835493951472316,tree
38.01038983676775,42.54104842925448,37.02185039515959,179.54606342794239,tree
129.3687247154442,123.77317211257898,20.062801678509746,174.7428874795625,tree
167.30413695865363,169.78302383041776,156.0589604854883,21.153012438121728,tree
172.33864151620637,169.50726714801007,116.57535216269898,177.70585006935445,tree
146.7701728704019,157.42934264976319,173.42829491409188,25.13682184062774,tree
161.11094743306273,166.18775819291736,16.546986729032295,176.6631914418837,tree
30.058362944734583,28.6342917474356,175.99807223081507,24.097074620070476,tree
41.12275095875574,37.27820103187991,178.30675823792475,25.87776091492764,tree
97.74641218824365,95.28254790642681,175.9473851560377,38.56524530362674,tree
160.55818511341195,160.35806844471915,179.68779565613767,42.79774904871629,tree
156.16313515859693,159.9442899097938,29.53619922238482,174.49814908135846,tree
46.62471742811825,51.86990550267097,172.98048477860473,38.65362601265462,tree
16.905109441822812,20.558384722374658,177.77906404604394,62.30513633675575,tree
49.82966148977853,44.60538511301016,178.02613058920105,25.768049320057983,tree
156.81660731543965,158.0021172326679,16.688991369543594,168.95515861071047,tree
45.51244385713795,43.25965610614425,26.731524472692172,176.03041646460713,tree
148.59305485642494,150.24584693540055,178.42479336423915,88.08350542309242,tree
162.78478799232374,171.47316206023518,179.51656632194656,13.298938011803026,tree
132.4600842737125,139.1999908717647,176.36890521867153,28.901144196509797,tree
140.48267025138276,133.8267422414821,14.473011406106746,174.41754671801831,tree
160.99967159185402,168.1006915227808,21.72959556575414,178.1939081853651,tree
51.01152837958647,59.327392093777796,36.340282246707204,178.71131608886088,tree
